religion,total,geo_code,geo_level,geo_version
Prakriti,68,24013,local,2016
Sikhism,0,24013,local,2016
Others,94,24013,local,2016
Bahai,0,24003,local,2016
Bon,0,24003,local,2016
Buddism,4733,24003,local,2016
Christianity,215,24003,local,2016
Hindu,13801,24003,local,2016
Islam,8,24003,local,2016
Jainism,0,24003,local,2016
Kirat,1,24003,local,2016
Prakriti,105,24003,local,2016
Sikhism,0,24003,local,2016
Others,66,24003,local,2016
Bahai,55,35,district,2016
Bon,214,35,district,2016
Buddism,268479,35,district,2016
Christianity,40592,35,district,2016
Hindu,1395538,35,district,2016
Islam,21866,35,district,2016
Jainism,829,35,district,2016
Kirat,13379,35,district,2016
Prakriti,898,35,district,2016
Sikhism,63,35,district,2016
Others,2327,35,district,2016
Bahai,44,27006,local,2016
Bon,74,27006,local,2016
Buddism,140988,27006,local,2016
Christianity,18383,27006,local,2016
Hindu,814979,27006,local,2016
Islam,18245,27006,local,2016
Jainism,792,27006,local,2016
Kirat,7894,27006,local,2016
Prakriti,528,27006,local,2016
Sikhism,48,27006,local,2016
Others,1310,27006,local,2016
Bahai,0,27002,local,2016
Bon,1,27002,local,2016
Buddism,7339,27002,local,2016
Christianity,2934,27002,local,2016
Hindu,75928,27002,local,2016
Islam,938,27002,local,2016
Jainism,1,27002,local,2016
Kirat,203,27002,local,2016
Prakriti,24,27002,local,2016
Sikhism,0,27002,local,2016
Others,185,27002,local,2016
Bahai,1,27005,local,2016
Bon,0,27005,local,2016
Buddism,4817,27005,local,2016
Christianity,1545,27005,local,2016
Hindu,53636,27005,local,2016
Islam,98,27005,local,2016
Jainism,1,27005,local,2016
Kirat,307,27005,local,2016
Prakriti,30,27005,local,2016
Sikhism,0,27005,local,2016
Others,118,27005,local,2016
Bahai,1,27001,local,2016
Bon,74,27001,local,2016
Buddism,17026,27001,local,2016
Christianity,3440,27001,local,2016
Hindu,89201,27001,local,2016
Islam,506,27001,local,2016
Jainism,0,27001,local,2016
Kirat,1856,27001,local,2016
Prakriti,88,27001,local,2016
Sikhism,0,27001,local,2016
Others,89,27001,local,2016
Bahai,0,27004,local,2016
Bon,2,27004,local,2016
Buddism,36570,27004,local,2016
Christianity,4051,27004,local,2016
Hindu,67809,27004,local,2016
Islam,479,27004,local,2016
Jainism,6,27004,local,2016
Kirat,1136,27004,local,2016
Prakriti,112,27004,local,2016
Sikhism,6,27004,local,2016
Others,281,27004,local,2016
Bahai,0,27003,local,2016
Bon,0,27003,local,2016
Buddism,6617,27003,local,2016
Christianity,1008,27003,local,2016
Hindu,17971,27003,local,2016
Islam,19,27003,local,2016
Jainism,0,27003,local,2016
Kirat,11,27003,local,2016
Prakriti,7,27003,local,2016
Sikhism,0,27003,local,2016
Others,51,27003,local,2016
Bahai,1,27008,local,2016
Bon,0,27008,local,2016
Buddism,9679,27008,local,2016
Christianity,1637,27008,local,2016
Hindu,56663,27008,local,2016
Islam,573,27008,local,2016
Jainism,19,27008,local,2016
Kirat,208,27008,local,2016
Prakriti,9,27008,local,2016
Sikhism,4,27008,local,2016
Others,70,27008,local,2016
Bahai,0,27009,local,2016
Bon,0,27009,local,2016
Buddism,8817,27009,local,2016
Christianity,286,27009,local,2016
Hindu,16422,27009,local,2016
Islam,14,27009,local,2016
Jainism,0,27009,local,2016
Kirat,3,27009,local,2016
Prakriti,8,27009,local,2016
Sikhism,0,27009,local,2016
Others,8,27009,local,2016
Bahai,4,27007,local,2016
Bon,6,27007,local,2016
Buddism,14880,27007,local,2016
Christianity,1420,27007,local,2016
Hindu,50055,27007,local,2016
Islam,193,27007,local,2016
Jainism,7,27007,local,2016
Kirat,512,27007,local,2016
Prakriti,38,27007,local,2016
Sikhism,3,27007,local,2016
Others,53,27007,local,2016
Bahai,1,27010,local,2016
Bon,15,27010,local,2016
Buddism,10341,27010,local,2016
Christianity,2716,27010,local,2016
Hindu,68343,27010,local,2016
Islam,277,27010,local,2016
Jainism,0,27010,local,2016
Kirat,272,27010,local,2016
Prakriti,21,27010,local,2016
Sikhism,0,27010,local,2016
Others,74,27010,local,2016
Bahai,3,27011,local,2016
Bon,42,27011,local,2016
Buddism,11405,27011,local,2016
Christianity,3172,27011,local,2016
Hindu,84531,27011,local,2016
Islam,524,27011,local,2016
Jainism,3,27011,local,2016
Kirat,977,27011,local,2016
Prakriti,33,27011,local,2016
Sikhism,2,27011,local,2016
Others,88,27011,local,2016
Bahai,6,55,district,2016
Bon,63,55,district,2016
Buddism,49990,55,district,2016
Christianity,3188,55,district,2016
Hindu,145771,55,district,2016
Islam,33,55,district,2016
Jainism,0,55,district,2016
Kirat,33,55,district,2016
Prakriti,2915,55,district,2016
Sikhism,0,55,district,2016
Others,647,55,district,2016
Bahai,1,21008,local,2016
Bon,0,21008,local,2016
Buddism,3810,21008,local,2016
Christianity,953,21008,local,2016
Hindu,12821,21008,local,2016
Islam,1,21008,local,2016
Jainism,0,21008,local,2016
Kirat,16,21008,local,2016
Prakriti,28,21008,local,2016
Sikhism,0,21008,local,2016
Others,17,21008,local,2016
Bahai,1,21005,local,2016
Bon,1,21005,local,2016
Buddism,5573,21005,local,2016
Christianity,263,21005,local,2016
Hindu,39328,21005,local,2016
Islam,18,21005,local,2016
Jainism,0,21005,local,2016
Kirat,4,21005,local,2016
Prakriti,263,21005,local,2016
Sikhism,0,21005,local,2016
Others,163,21005,local,2016
Bahai,0,21001,local,2016
Bon,1,21001,local,2016
Buddism,10537,21001,local,2016
Christianity,229,21001,local,2016
Hindu,9847,21001,local,2016
Islam,0,21001,local,2016
Jainism,0,21001,local,2016
Kirat,1,21001,local,2016
Prakriti,2101,21001,local,2016
Sikhism,0,21001,local,2016
Others,57,21001,local,2016
Bahai,0,21002,local,2016
Bon,0,21002,local,2016
Buddism,4999,21002,local,2016
Christianity,697,21002,local,2016
Hindu,14303,21002,local,2016
Islam,0,21002,local,2016
Jainism,0,21002,local,2016
Kirat,3,21002,local,2016
Prakriti,6,21002,local,2016
Sikhism,0,21002,local,2016
Others,66,21002,local,2016
Bahai,1,21007,local,2016
Bon,0,21007,local,2016
Buddism,6411,21007,local,2016
Christianity,135,21007,local,2016
Hindu,11567,21007,local,2016
Islam,0,21007,local,2016
Jainism,0,21007,local,2016
Kirat,4,21007,local,2016
Prakriti,2,21007,local,2016
Sikhism,0,21007,local,2016
Others,28,21007,local,2016
Bahai,3,21004,local,2016
Bon,61,21004,local,2016
Buddism,6014,21004,local,2016
Christianity,566,21004,local,2016
Hindu,16346,21004,local,2016
Islam,2,21004,local,2016
Jainism,0,21004,local,2016
Kirat,0,21004,local,2016
Prakriti,1,21004,local,2016
Sikhism,0,21004,local,2016
Others,142,21004,local,2016
Bahai,0,21003,local,2016
Bon,0,21003,local,2016
Buddism,7290,21003,local,2016
Christianity,93,21003,local,2016
Hindu,18066,21003,local,2016
Islam,6,21003,local,2016
Jainism,0,21003,local,2016
Kirat,0,21003,local,2016
Prakriti,223,21003,local,2016
Sikhism,0,21003,local,2016
Others,108,21003,local,2016
Bahai,0,21006,local,2016
Bon,0,21006,local,2016
Buddism,5356,21006,local,2016
Christianity,252,21006,local,2016
Hindu,23493,21006,local,2016
Islam,6,21006,local,2016
Jainism,0,21006,local,2016
Kirat,5,21006,local,2016
Prakriti,291,21006,local,2016
Sikhism,0,21006,local,2016
Others,66,21006,local,2016
Bahai,8,48,district,2016
Bon,2,48,district,2016
Buddism,111017,48,district,2016
Christianity,4462,48,district,2016
Hindu,160290,48,district,2016
Islam,351,48,district,2016
Jainism,0,48,district,2016
Kirat,430,48,district,2016
Prakriti,31,48,district,2016
Sikhism,0,48,district,2016
Others,880,48,district,2016
Bahai,0,28009,local,2016
Bon,0,28009,local,2016
Buddism,11910,28009,local,2016
Christianity,83,28009,local,2016
Hindu,8745,28009,local,2016
Islam,3,28009,local,2016
Jainism,0,28009,local,2016
Kirat,1,28009,local,2016
Prakriti,4,28009,local,2016
Sikhism,0,28009,local,2016
Others,37,28009,local,2016
Bahai,1,28002,local,2016
Bon,0,28002,local,2016
Buddism,8354,28002,local,2016
Christianity,1287,28002,local,2016
Hindu,45278,28002,local,2016
Islam,242,28002,local,2016
Jainism,0,28002,local,2016
Kirat,308,28002,local,2016
Prakriti,0,28002,local,2016
Sikhism,0,28002,local,2016
Others,180,28002,local,2016
Bahai,2,28008,local,2016
Bon,0,28008,local,2016
Buddism,3926,28008,local,2016
Christianity,86,28008,local,2016
Hindu,11877,28008,local,2016
Islam,11,28008,local,2016
Jainism,0,28008,local,2016
Kirat,0,28008,local,2016
Prakriti,1,28008,local,2016
Sikhism,0,28008,local,2016
Others,42,28008,local,2016
Bahai,0,28006,local,2016
Bon,0,28006,local,2016
Buddism,841,28006,local,2016
Christianity,145,28006,local,2016
Hindu,15936,28006,local,2016
Islam,9,28006,local,2016
Jainism,0,28006,local,2016
Kirat,32,28006,local,2016
Prakriti,1,28006,local,2016
Sikhism,0,28006,local,2016
Others,2,28006,local,2016
Bahai,0,28011,local,2016
Bon,0,28011,local,2016
Buddism,10109,28011,local,2016
Christianity,58,28011,local,2016
Hindu,7745,28011,local,2016
Islam,5,28011,local,2016
Jainism,0,28011,local,2016
Kirat,4,28011,local,2016
Prakriti,0,28011,local,2016
Sikhism,0,28011,local,2016
Others,21,28011,local,2016
Bahai,1,28012,local,2016
Bon,2,28012,local,2016
Buddism,5201,28012,local,2016
Christianity,75,28012,local,2016
Hindu,10351,28012,local,2016
Islam,9,28012,local,2016
Jainism,0,28012,local,2016
Kirat,0,28012,local,2016
Prakriti,1,28012,local,2016
Sikhism,0,28012,local,2016
Others,79,28012,local,2016
Bahai,0,28003,local,2016
Bon,0,28003,local,2016
Buddism,18359,28003,local,2016
Christianity,22,28003,local,2016
Hindu,3696,28003,local,2016
Islam,0,28003,local,2016
Jainism,0,28003,local,2016
Kirat,4,28003,local,2016
Prakriti,3,28003,local,2016
Sikhism,0,28003,local,2016
Others,22,28003,local,2016
Bahai,0,28005,local,2016
Bon,0,28005,local,2016
Buddism,9393,28005,local,2016
Christianity,1114,28005,local,2016
Hindu,4321,28005,local,2016
Islam,0,28005,local,2016
Jainism,0,28005,local,2016
Kirat,3,28005,local,2016
Prakriti,3,28005,local,2016
Sikhism,0,28005,local,2016
Others,27,28005,local,2016
Bahai,0,28010,local,2016
Bon,0,28010,local,2016
Buddism,7738,28010,local,2016
Christianity,194,28010,local,2016
Hindu,8815,28010,local,2016
Islam,16,28010,local,2016
Jainism,0,28010,local,2016
Kirat,0,28010,local,2016
Prakriti,3,28010,local,2016
Sikhism,0,28010,local,2016
Others,34,28010,local,2016
Bahai,0,28007,local,2016
Bon,0,28007,local,2016
Buddism,10963,28007,local,2016
Christianity,700,28007,local,2016
Hindu,1784,28007,local,2016
Islam,0,28007,local,2016
Jainism,0,28007,local,2016
Kirat,0,28007,local,2016
Prakriti,6,28007,local,2016
Sikhism,0,28007,local,2016
Others,31,28007,local,2016
Bahai,4,28001,local,2016
Bon,0,28001,local,2016
Buddism,10476,28001,local,2016
Christianity,388,28001,local,2016
Hindu,29680,28001,local,2016
Islam,19,28001,local,2016
Jainism,0,28001,local,2016
Kirat,70,28001,local,2016
Prakriti,5,28001,local,2016
Sikhism,0,28001,local,2016
Others,64,28001,local,2016
Bahai,0,28004,local,2016
Bon,0,28004,local,2016
Buddism,13747,28004,local,2016
Christianity,310,28004,local,2016
Hindu,12062,28004,local,2016
Islam,37,28004,local,2016
Jainism,0,28004,local,2016
Kirat,8,28004,local,2016
Prakriti,4,28004,local,2016
Sikhism,0,28004,local,2016
Others,341,28004,local,2016
Bahai,45,17,district,2016
Bon,3,17,district,2016
Buddism,69113,17,district,2016
Christianity,21243,17,district,2016
Hindu,243384,17,district,2016
Islam,1034,17,district,2016
Jainism,2,17,district,2016
Kirat,26,17,district,2016
Prakriti,817,17,district,2016
Sikhism,0,17,district,2016
Others,400,17,district,2016
Bahai,0,30010,local,2016
Bon,0,30010,local,2016
Buddism,5099,30010,local,2016
Christianity,3741,30010,local,2016
Hindu,707,30010,local,2016
Islam,0,30010,local,2016
Jainism,0,30010,local,2016
Kirat,0,30010,local,2016
Prakriti,4,30010,local,2016
Sikhism,0,30010,local,2016
Others,11,30010,local,2016
Bahai,0,30007,local,2016
Bon,0,30007,local,2016
Buddism,6574,30007,local,2016
Christianity,4767,30007,local,2016
Hindu,1378,30007,local,2016
Islam,0,30007,local,2016
Jainism,0,30007,local,2016
Kirat,0,30007,local,2016
Prakriti,5,30007,local,2016
Sikhism,0,30007,local,2016
Others,25,30007,local,2016
Bahai,0,30004,local,2016
Bon,0,30004,local,2016
Buddism,5065,30004,local,2016
Christianity,284,30004,local,2016
Hindu,20718,30004,local,2016
Islam,126,30004,local,2016
Jainism,0,30004,local,2016
Kirat,0,30004,local,2016
Prakriti,2,30004,local,2016
Sikhism,0,30004,local,2016
Others,20,30004,local,2016
Bahai,43,30009,local,2016
Bon,1,30009,local,2016
Buddism,10216,30009,local,2016
Christianity,1678,30009,local,2016
Hindu,46709,30009,local,2016
Islam,163,30009,local,2016
Jainism,0,30009,local,2016
Kirat,6,30009,local,2016
Prakriti,10,30009,local,2016
Sikhism,0,30009,local,2016
Others,50,30009,local,2016
Bahai,0,30011,local,2016
Bon,1,30011,local,2016
Buddism,952,30011,local,2016
Christianity,334,30011,local,2016
Hindu,22392,30011,local,2016
Islam,14,30011,local,2016
Jainism,0,30011,local,2016
Kirat,0,30011,local,2016
Prakriti,1,30011,local,2016
Sikhism,0,30011,local,2016
Others,35,30011,local,2016
Bahai,0,30005,local,2016
Bon,1,30005,local,2016
Buddism,7128,30005,local,2016
Christianity,4049,30005,local,2016
Hindu,10584,30005,local,2016
Islam,13,30005,local,2016
Jainism,0,30005,local,2016
Kirat,2,30005,local,2016
Prakriti,3,30005,local,2016
Sikhism,0,30005,local,2016
Others,4,30005,local,2016
Bahai,0,30008,local,2016
Bon,0,30008,local,2016
Buddism,7068,30008,local,2016
Christianity,125,30008,local,2016
Hindu,5663,30008,local,2016
Islam,4,30008,local,2016
Jainism,1,30008,local,2016
Kirat,1,30008,local,2016
Prakriti,1,30008,local,2016
Sikhism,0,30008,local,2016
Others,7,30008,local,2016
Bahai,1,30003,local,2016
Bon,0,30003,local,2016
Buddism,6041,30003,local,2016
Christianity,619,30003,local,2016
Hindu,20982,30003,local,2016
Islam,116,30003,local,2016
Jainism,0,30003,local,2016
Kirat,0,30003,local,2016
Prakriti,42,30003,local,2016
Sikhism,0,30003,local,2016
Others,40,30003,local,2016
Bahai,0,30006,local,2016
Bon,0,30006,local,2016
Buddism,957,30006,local,2016
Christianity,1489,30006,local,2016
Hindu,21466,30006,local,2016
Islam,32,30006,local,2016
Jainism,0,30006,local,2016
Kirat,0,30006,local,2016
Prakriti,1,30006,local,2016
Sikhism,0,30006,local,2016
Others,21,30006,local,2016
Bahai,0,30013,local,2016
Bon,0,30013,local,2016
Buddism,319,30013,local,2016
Christianity,357,30013,local,2016
Hindu,22196,30013,local,2016
Islam,79,30013,local,2016
Jainism,0,30013,local,2016
Kirat,0,30013,local,2016
Prakriti,3,30013,local,2016
Sikhism,0,30013,local,2016
Others,38,30013,local,2016
Bahai,1,30002,local,2016
Bon,0,30002,local,2016
Buddism,5070,30002,local,2016
Christianity,646,30002,local,2016
Hindu,25128,30002,local,2016
Islam,139,30002,local,2016
Jainism,0,30002,local,2016
Kirat,0,30002,local,2016
Prakriti,18,30002,local,2016
Sikhism,0,30002,local,2016
Others,27,30002,local,2016
Bahai,0,30012,local,2016
Bon,0,30012,local,2016
Buddism,10459,30012,local,2016
Christianity,622,30012,local,2016
Hindu,21677,30012,local,2016
Islam,137,30012,local,2016
Jainism,0,30012,local,2016
Kirat,15,30012,local,2016
Prakriti,22,30012,local,2016
Sikhism,0,30012,local,2016
Others,47,30012,local,2016
Bahai,0,30001,local,2016
Bon,0,30001,local,2016
Buddism,4165,30001,local,2016
Christianity,2532,30001,local,2016
Hindu,23784,30001,local,2016
Islam,211,30001,local,2016
Jainism,1,30001,local,2016
Kirat,2,30001,local,2016
Prakriti,705,30001,local,2016
Sikhism,0,30001,local,2016
Others,75,30001,local,2016
Bahai,139,5,province,2016
Bon,1106,5,province,2016
Buddism,139224,5,province,2016
Christianity,42306,5,province,2016
Hindu,3993748,5,province,2016
Islam,312314,5,province,2016
Jainism,90,5,province,2016
Kirat,837,5,province,2016
Prakriti,2861,5,province,2016
Sikhism,80,5,province,2016
Others,6567,5,province,2016
Bahai,3,24,district,2016
Bon,0,24,district,2016
Buddism,7786,24,district,2016
Christianity,562,24,district,2016
Hindu,271138,24,district,2016
Islam,431,24,district,2016
Jainism,0,24,district,2016
Kirat,10,24,district,2016
Prakriti,28,24,district,2016
Sikhism,0,24,district,2016
Others,202,24,district,2016
Bahai,0,46006,local,2016
Bon,0,46006,local,2016
Buddism,1437,46006,local,2016
Christianity,34,46006,local,2016
Hindu,17379,46006,local,2016
Islam,19,46006,local,2016
Jainism,0,46006,local,2016
Kirat,0,46006,local,2016
Prakriti,0,46006,local,2016
Sikhism,0,46006,local,2016
Others,16,46006,local,2016
Bahai,3,46001,local,2016
Bon,0,46001,local,2016
Buddism,127,46001,local,2016
Christianity,66,46001,local,2016
Hindu,21636,46001,local,2016
Islam,64,46001,local,2016
Jainism,0,46001,local,2016
Kirat,4,46001,local,2016
Prakriti,6,46001,local,2016
Sikhism,0,46001,local,2016
Others,1,46001,local,2016
Bahai,0,46010,local,2016
Bon,0,46010,local,2016
Buddism,316,46010,local,2016
Christianity,149,46010,local,2016
Hindu,32584,46010,local,2016
Islam,153,46010,local,2016
Jainism,0,46010,local,2016
Kirat,1,46010,local,2016
Prakriti,0,46010,local,2016
Sikhism,0,46010,local,2016
Others,22,46010,local,2016
Bahai,0,46008,local,2016
Bon,0,46008,local,2016
Buddism,23,46008,local,2016
Christianity,41,46008,local,2016
Hindu,21613,46008,local,2016
Islam,0,46008,local,2016
Jainism,0,46008,local,2016
Kirat,0,46008,local,2016
Prakriti,10,46008,local,2016
Sikhism,0,46008,local,2016
Others,42,46008,local,2016
Bahai,0,46011,local,2016
Bon,0,46011,local,2016
Buddism,21,46011,local,2016
Christianity,45,46011,local,2016
Hindu,18495,46011,local,2016
Islam,32,46011,local,2016
Jainism,0,46011,local,2016
Kirat,1,46011,local,2016
Prakriti,1,46011,local,2016
Sikhism,0,46011,local,2016
Others,15,46011,local,2016
Bahai,0,46012,local,2016
Bon,0,46012,local,2016
Buddism,4411,46012,local,2016
Christianity,83,46012,local,2016
Hindu,19235,46012,local,2016
Islam,61,46012,local,2016
Jainism,0,46012,local,2016
Kirat,2,46012,local,2016
Prakriti,1,46012,local,2016
Sikhism,0,46012,local,2016
Others,14,46012,local,2016
Bahai,0,46003,local,2016
Bon,0,46003,local,2016
Buddism,3,46003,local,2016
Christianity,2,46003,local,2016
Hindu,22463,46003,local,2016
Islam,0,46003,local,2016
Jainism,0,46003,local,2016
Kirat,0,46003,local,2016
Prakriti,0,46003,local,2016
Sikhism,0,46003,local,2016
Others,0,46003,local,2016
Bahai,0,46002,local,2016
Bon,0,46002,local,2016
Buddism,100,46002,local,2016
Christianity,15,46002,local,2016
Hindu,21301,46002,local,2016
Islam,39,46002,local,2016
Jainism,0,46002,local,2016
Kirat,0,46002,local,2016
Prakriti,0,46002,local,2016
Sikhism,0,46002,local,2016
Others,49,46002,local,2016
Bahai,0,46004,local,2016
Bon,0,46004,local,2016
Buddism,467,46004,local,2016
Christianity,33,46004,local,2016
Hindu,21498,46004,local,2016
Islam,27,46004,local,2016
Jainism,0,46004,local,2016
Kirat,0,46004,local,2016
Prakriti,2,46004,local,2016
Sikhism,0,46004,local,2016
Others,20,46004,local,2016
Bahai,0,46007,local,2016
Bon,0,46007,local,2016
Buddism,5,46007,local,2016
Christianity,19,46007,local,2016
Hindu,21918,46007,local,2016
Islam,1,46007,local,2016
Jainism,0,46007,local,2016
Kirat,0,46007,local,2016
Prakriti,0,46007,local,2016
Sikhism,0,46007,local,2016
Others,5,46007,local,2016
Bahai,0,46009,local,2016
Bon,0,46009,local,2016
Buddism,694,46009,local,2016
Christianity,71,46009,local,2016
Hindu,32185,46009,local,2016
Islam,23,46009,local,2016
Jainism,0,46009,local,2016
Kirat,1,46009,local,2016
Prakriti,8,46009,local,2016
Sikhism,0,46009,local,2016
Others,18,46009,local,2016
Bahai,0,46005,local,2016
Bon,0,46005,local,2016
Buddism,182,46005,local,2016
Christianity,4,46005,local,2016
Hindu,20831,46005,local,2016
Islam,12,46005,local,2016
Jainism,0,46005,local,2016
Kirat,1,46005,local,2016
Prakriti,0,46005,local,2016
Sikhism,0,46005,local,2016
Others,0,46005,local,2016
